0.000000,0.000002,0.000045,0.005340,0.023561,0.002731,0.824271,0.397690,1.642571,1.648010,2.000270,1.978924,2.389833,0.092386,0.214862
0.000000,0.000015,0.000472,0.011438,0.081294,0.355222,2.059201,2.481808,2.270995,1.062453,8.369003,9.336937,3.165582,1.978931,0.532417
0.000000,0.000024,0.000609,0.020712,0.148165,0.706534,3.871281,6.468205,11.731935,12.577924,3.170633,5.280162,1.602107,3.055339,0.837407
0.000000,0.000002,0.000318,0.002682,0.029500,0.325680,0.067630,4.538249,12.467714,13.393399,15.557851,7.217645,4.919918,0.291362,0.024535
0.000000,0.000013,0.000445,0.015235,0.076771,0.312435,2.342581,1.357163,1.366589,5.532436,16.927781,14.981832,5.429395,3.768430,0.839887
0.000000,0.000004,0.000047,0.005996,0.018481,0.077137,1.210887,1.546290,0.673277,3.561806,2.342201,0.627096,4.427847,0.761064,0.160291
0.000000,0.000008,0.000278,0.009602,0.017691,0.040277,0.594480,1.200144,4.148288,9.998841,18.777195,15.742241,4.433199,2.862864,0.715448
0.000000,0.000018,0.000572,0.014446,0.097106,0.307723,1.642005,1.700197,1.660816,7.094761,16.137701,13.284535,6.424350,2.991295,0.805303
0.000000,0.000008,0.000086,0.008403,0.030023,0.012314,0.789719,1.238280,5.432679,8.442944,16.016057,13.878174,1.472790,1.194675,0.393245
0.000000,0.000003,0.000013,0.009750,0.026360,0.002396,1.416527,1.267027,3.756956,9.544023,3.986052,4.243308,7.532421,1.600702,0.068759
0.000000,0.000002,0.000159,0.003430,0.015081,0.263932,0.050917,3.049468,7.927357,9.952481,12.816476,8.499662,0.634527,0.169841,0.164171
0.000000,0.000018,0.000416,0.014510,0.072592,0.391581,1.895078,0.342735,4.162722,6.208107,15.888839,20.078523,5.114324,3.019223,0.726784
0.000000,0.000017,0.000635,0.013860,0.096161,0.323410,1.420992,0.360134,3.483328,12.060716,27.969932,27.057434,11.803675,5.589378,0.976399
0.000000,0.000002,0.000035,0.004848,0.012211,0.091202,1.089521,1.092234,1.450510,5.049710,1.426850,3.725430,6.720421,1.612392,0.010135
0.000000,0.000011,0.000430,0.012391,0.051388,0.126762,1.263757,0.844051,4.898605,9.017800,16.620844,20.068674,6.481301,3.405365,0.750540
0.000000,0.000006,0.000128,0.007301,0.031232,0.132141,1.240945,0.262103,1.950809,0.018421,7.934835,5.396889,0.371212,1.335779,0.406775
0.000000,0.000011,0.000258,0.009178,0.041264,0.055199,0.734353,0.004732,2.850682,5.708894,11.335984,9.158788,3.267791,1.881814,0.359562
0.000000,0.000020,0.000586,0.012405,0.088671,0.340642,2.144217,0.484142,0.792311,1.255688,9.890764,5.100772,1.558705,1.072274,0.338795
0.000000,0.000002,0.000017,0.003123,0.007731,0.128924,0.339186,2.994741,6.929894,9.710447,14.945484,12.908682,2.763258,1.358641,0.451613
0.000000,0.000003,0.000074,0.005135,0.022015,0.175747,1.808320,3.446240,7.854258,12.946976,9.165315,8.492231,9.579760,1.511375,0.049041
0.000000,0.000001,0.000278,0.003161,0.001853,0.214252,0.168005,2.857200,3.477949,5.483024,6.225191,3.666889,5.167092,0.045402,0.276988
0.000000,0.000009,0.000115,0.009757,0.042886,0.072789,1.151586,0.377243,1.103055,5.022318,0.796072,2.345758,5.103398,0.973423,0.117363
0.000000,0.000010,0.000281,0.013633,0.078796,0.307587,1.799185,2.348790,0.908707,0.040275,8.429362,10.642335,4.124337,2.792124,0.546720
0.000000,0.000021,0.000448,0.011744,0.053271,0.032097,0.616094,2.300637,6.486612,11.273543,21.765726,17.168268,2.898011,1.535260,0.492357
0.000000,0.000012,0.000183,0.009565,0.025063,0.040818,0.204503,1.742390,8.125889,10.211598,20.988982,12.943177,4.178891,2.080141,0.544122
0.000000,0.000028,0.000795,0.020068,0.111476,0.425596,2.481290,1.002342,0.471385,9.454959,20.992939,18.206325,5.910917,3.789129,0.704302
0.000000,0.000002,0.000085,0.010431,0.059156,0.182612,2.230138,4.342945,8.943016,19.340423,16.267376,11.797019,10.148437,2.195929,0.059186
0.000000,0.000004,0.000118,0.009861,0.030394,0.089477,1.141526,0.302461,1.269146,4.312136,10.950189,11.279925,4.572403,2.656920,0.633727
0.000000,0.000006,0.000051,0.008582,0.048873,0.211512,1.555628,1.819821,4.136088,1.890711,4.660092,1.505199,1.822857,1.104580,0.292560
0.000000,0.000009,0.000170,0.011845,0.047782,0.062307,1.137467,0.006611,2.364116,3.877904,12.290394,12.490859,1.831949,2.290845,0.719944
0.000000,0.000002,0.000204,0.002138,0.011662,0.221796,0.107632,2.540671,3.772172,3.508661,8.796663,1.726423,2.640744,0.125308,0.041114
0.000000,0.000004,0.000061,0.005910,0.011354,0.070697,1.021531,0.704396,2.804196,0.939085,10.546127,8.319518,1.919224,0.896656,0.288079
0.000000,0.000011,0.000364,0.011776,0.064364,0.184030,1.713790,2.232696,2.189293,3.431686,1.001296,4.851097,1.813671,0.802707,0.252124
0.000000,0.000006,0.000274,0.000320,0.004999,0.127439,0.579546,0.132394,3.088061,6.845696,4.748217,8.464042,9.108105,1.368891,0.073137
